시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량,지면온도(°C),기온(°C),풍속,습도(%),남북바람성분,1시간기온,습도,풍향,동서바람성분
2022-07-05 07:00:00,11.9,4.6,2.8,2.5,2.7,9.9,1.6,3.9,2.9,3.9,7.1,5.7,10.3,10.9,4.7,55.497,27.6,26.0,2.4825938566552903,99,-0.1467576791808873,32.0,62.44027303754266,248.83617747440272,2.4044368600682597
2022-07-05 08:00:00,17.4,7.1,4.6,3.7,4.1,15.4,2.1,5.3,4.2,5.5,10.0,8.2,15.0,15.0,6.8,37.631,28.4,26.2,2.7508474576271187,99,-0.3745762711864406,31.338983050847457,65.76271186440678,248.0677966101695,2.5694915254237287
2022-07-05 09:00:00,32.7,11.0,7.4,5.9,7.3,24.8,3.2,8.7,6.7,8.8,15.5,13.5,24.2,24.6,10.4,57.557,31.0,27.5,2.333898305084746,98,-0.1796610169491525,30.338983050847457,70.0,238.80338983050848,2.216949152542373
2022-07-05 10:00:00,41.3,13.7,8.9,3.2,8.8,32.3,3.8,11.0,8.7,11.5,19.3,17.0,30.4,30.3,12.0,71.64099999999996,35.4,29.2,1.7084745762711864,88,0.0644067796610169,29.338983050847457,74.15254237288136,228.50169491525423,1.657627118644068
2022-07-05 11:00:00,103.5,9.1,5.6,2.6,7.4,21.9,3.0,10.2,5.8,7.9,14.3,13.0,23.8,29.5,11.4,97.141,35.8,30.4,1.1166666666666667,81,0.0833333333333333,28.166666666666668,79.16666666666667,227.73,1.1166666666666667
2022-07-05 12:00:00,128.6,34.1,21.2,10.9,27.7,95.6,11.6,32.1,25.1,37.1,58.1,52.7,97.4,96.8,41.9,125.88000000000008,39.6,31.5,0.8333333333333334,72,0.0333333333333333,27.5,80.83333333333333,230.63333333333333,0.8333333333333334
2022-07-05 13:00:00,64.8,20.6,12.6,5.8,16.4,52.9,6.7,18.1,14.6,20.1,32.4,28.2,52.9,51.5,22.9,66.56999999999998,35.4,31.3,0.6666666666666666,71,0.3666666666666666,27.166666666666668,85.0,212.4333333333333,0.45
2022-07-05 14:00:00,42.2,13.3,8.4,3.5,11.5,34.6,4.7,12.4,9.8,13.3,21.6,19.0,35.2,35.2,15.3,64.32400000000003,37.0,31.2,0.740909090909091,75,0.5409090909090909,26.48701298701299,87.56493506493507,174.56493506493507,0.0753246753246753
2022-07-05 15:00:00,27.7,9.8,5.7,2.5,7.0,23.8,3.2,7.9,6.7,9.0,14.8,12.5,23.0,21.7,9.7,79.945,34.9,30.7,0.8461038961038961,80,0.7649350649350649,26.162337662337663,89.18831168831169,165.4090909090909,-0.0649350649350649
2022-07-05 16:00:00,77.6,23.6,13.6,6.1,23.4,66.1,7.6,23.4,16.8,22.3,38.9,39.2,73.2,68.8,23.9,78.91199999999999,36.3,31.6,0.9721153846153846,77,0.9240384615384616,25.51923076923077,90.1923076923077,161.01923076923077,-0.2923076923076923
2022-07-05 17:00:00,29.7,9.9,5.4,2.7,8.0,25.2,3.4,9.0,7.1,9.7,15.9,13.7,25.3,25.5,11.3,63.284,33.0,30.7,1.2,78,1.063013698630137,25.684931506849317,92.71689497716896,157.3744292237443,-0.4251141552511415
2022-07-05 18:00:00,1.3,1.3,0.6,0.0,0.6,2.0,0.7,1.3,0.9,1.2,2.6,1.8,3.4,4.0,1.8,32.089000000000006,29.7,26.1,1.2141552511415523,99,1.1228310502283103,25.45662100456621,93.85844748858447,161.7351598173516,-0.3881278538812785
2022-07-05 19:00:00,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.1,9.972,29.3,26.5,1.1684931506849314,99,1.0456621004566211,25.228310502283104,95.0,153.4337899543379,-0.536986301369863
2022-07-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,26.7,1.2931330472103004,99,1.007296137339056,25.0,95.0,142.56652360515022,-0.7931330472103004
2022-07-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,26.4,1.457510729613734,99,1.1072961373390555,25.0,95.0,139.84978540772534,-0.9145922746781115
2022-07-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,26.3,2.021888412017167,99,1.6,26.21459227467811,90.0,143.76394849785407,-1.2008583690987125
2022-07-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,27.3,26.1,2.6,99,2.12,27.2,85.0,145.6,-1.44
2022-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,25.8,3.0,99,2.58,29.0,76.0,150.0,-1.5
2022-07-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,26.0,3.34,99,2.96,30.2,70.0,153.0,-1.56
2022-07-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,26.0,3.603703703703704,99,3.2444444444444445,31.185185185185187,65.0,156.07407407407408,-1.5296296296296297
2022-07-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,25.8,3.7,99,3.3962962962962964,31.814814814814813,65.0,159.96296296296296,-1.2925925925925923
2022-07-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,26.1,3.888888888888889,99,3.640740740740741,32.44444444444444,60.92592592592592,164.62962962962962,-1.0629629629629629
2022-07-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.4,3.909556313993174,99,3.721843003412969,32.65870307167236,60.85324232081911,168.58703071672355,-0.7901023890784983
2022-07-06 06:00:00,1.0,1.1,0.6,0.5,0.2,1.4,0.5,1.1,0.7,0.9,1.1,0.0,0.9,3.0,1.2,-0.1,26.1,25.5,3.9436860068259385,99,3.741296928327645,32.65870307167236,59.26621160409557,170.6825938566553,-0.6511945392491467
2022-07-06 07:00:00,2.8,2.0,1.3,0.9,0.4,2.9,0.7,1.7,1.1,1.3,3.2,2.2,4.0,4.8,1.9,13.5,26.5,26.1,3.873037542662116,99,3.6706484641638224,32.65870307167236,60.0,171.6075085324232,-0.5610921501706485
2022-07-06 08:00:00,19.6,9.8,10.3,9.5,7.5,25.5,3.9,9.1,7.9,9.9,20.5,15.4,29.9,23.4,14.0,38.6,28.5,27.8,3.7033898305084745,96,3.467796610169492,31.83050847457627,61.69491525423729,171.10169491525423,-0.5610169491525424
2022-07-06 09:00:00,22.7,9.0,6.8,11.3,7.2,21.3,5.3,7.9,7.3,14.2,16.3,12.2,24.4,23.6,19.4,91.4,31.1,28.8,3.2322033898305085,92,2.998305084745762,30.661016949152543,66.69491525423729,166.61016949152545,-0.7610169491525424
2022-07-06 10:00:00,71.6,13.8,16.3,15.0,18.2,48.4,7.6,21.7,16.9,23.0,37.9,33.4,61.7,62.3,26.1,123.6,32.7,29.5,2.516949152542373,86,2.2677966101694915,29.661016949152543,71.69491525423729,158.76271186440678,-0.947457627118644
2022-07-06 11:00:00,45.9,16.3,9.6,8.4,12.0,40.6,11.4,11.8,22.7,21.3,27.6,19.8,37.7,32.1,13.8,46.1,35.8,30.8,2.533333333333333,79,2.2,28.666666666666668,75.0,152.5,-1.2
2022-07-06 12:00:00,123.3,13.8,8.5,7.8,12.8,37.0,4.6,27.7,10.2,13.2,27.1,22.1,60.9,92.3,14.1,44.6,34.8,31.4,2.4166666666666665,74,1.8833333333333333,28.0,80.0,141.5,-1.4833333333333334
2022-07-06 13:00:00,101.5,0.0,6.3,24.4,22.4,26.3,10.4,36.8,7.7,10.9,56.7,27.1,103.2,91.1,27.0,166.1,37.5,32.4,2.533333333333333,70,1.9,27.0,85.0,137.83333333333334,-1.6833333333333331
2022-07-06 14:00:00,42.1,9.9,5.7,5.5,7.8,24.8,3.2,9.6,6.6,9.0,15.4,13.7,25.3,27.5,11.1,170.0,37.5,33.0,2.788961038961039,63,2.137662337662338,26.837662337662337,85.81168831168831,139.8116883116883,-1.7889610389610389
2022-07-06 15:00:00,110.7,32.5,18.9,19.8,27.6,91.3,10.8,30.4,23.5,28.8,52.6,47.7,90.0,89.3,38.3,88.1,35.1,32.5,2.935064935064935,65,2.283766233766234,26.675324675324678,85.94155844155844,141.1103896103896,-1.8051948051948048
2022-07-06 16:00:00,81.4,4.3,2.2,2.1,3.8,10.8,1.7,5.1,3.2,4.1,7.5,6.6,11.9,17.1,5.6,127.1,35.0,32.6,3.0317307692307693,67,2.4038461538461537,26.03846153846154,90.0,142.44230769230768,-1.8317307692307687
2022-07-06 17:00:00,47.5,12.5,5.4,5.9,10.2,34.1,5.0,11.3,8.3,9.9,20.4,17.4,33.2,29.9,12.4,79.9,33.6,32.8,3.0228310502283104,62,2.3,26.0,90.0,140.2283105022831,-1.9228310502283104
2022-07-06 18:00:00,20.9,7.2,1.6,4.7,7.0,23.5,3.3,9.0,7.1,7.8,14.8,12.6,25.6,25.9,11.3,34.1,32.2,32.1,3.008675799086758,66,2.285844748858448,26.0,90.0,139.08675799086757,-1.9543378995433789
2022-07-06 19:00:00,1.0,1.0,0.0,0.0,0.3,1.5,0.6,1.0,0.7,0.9,0.9,0.0,0.9,2.8,1.1,1.9,30.3,30.0,3.045662100456621,77,2.3,26.0,91.14155251141553,138.7716894977169,-2.0
2022-07-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,29.1,3.0356223175965664,83,2.3570815450643776,25.78540772532189,91.07296137339056,140.64377682403435,-1.9141630901287556
2022-07-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,28.6,3.149785407725322,88,2.5141630901287555,26.0,91.07296137339056,143.36051502145924,-1.8854077253218884
2022-07-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,28.2,3.6,89,3.0785407725321887,27.0,86.07296137339056,149.07296137339057,-1.8356223175965665
2022-07-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,27.8,3.86,93,3.42,27.8,81.0,152.6,-1.78
2022-07-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,28.0,3.82,89,3.46,28.6,77.0,155.0,-1.62
2022-07-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,27.5,3.98,94,3.64,29.6,73.0,157.2,-1.52
2022-07-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,27.4,3.9444444444444446,94,3.751851851851852,30.62962962962963,69.62962962962963,162.22222222222223,-1.1703703703703705
2022-07-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.4,4.118518518518519,95,4.007407407407407,31.074074074074076,66.85185185185185,167.44444444444446,-0.8777777777777778
2022-07-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,27.2,3.848148148148148,97,3.848148148148148,31.25925925925926,65.92592592592592,174.44444444444446,-0.3518518518518518
2022-07-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,27.2,3.4976109215017064,96,3.4658703071672354,31.511945392491462,67.44027303754267,183.07849829351537,0.2174061433447099
2022-07-07 06:00:00,0.0,0.4,0.0,0.0,-0.1,-0.3,0.4,0.5,0.3,0.0,0.0,0.0,0.0,1.5,0.5,-0.6,26.2,27.0,3.092491467576792,97,3.092491467576792,31.02389078498293,71.46757679180887,183.5631399317406,0.2122866894197952
2022-07-07 07:00:00,4.7,5.6,4.5,2.5,0.9,3.4,0.7,2.0,1.5,1.6,5.3,2.8,5.0,5.3,2.2,11.4,26.5,27.3,3.082935153583618,96,3.048805460750853,30.68259385665529,71.46757679180887,188.0238907849829,0.4341296928327645
2022-07-07 08:00:00,31.7,14.5,11.0,7.6,5.3,23.8,3.0,8.7,7.0,6.9,17.3,13.8,25.2,25.6,10.8,45.1,28.9,29.1,2.8508474576271188,84,2.766101694915254,30.1864406779661,73.98305084745763,192.4406779661017,0.6050847457627119
2022-07-07 09:00:00,32.2,7.2,4.7,6.7,5.3,16.5,6.8,13.5,5.0,8.0,12.9,9.8,19.1,57.2,24.3,103.9,31.8,30.0,2.415254237288136,80,2.3813559322033897,29.338983050847457,75.67796610169492,190.08474576271183,0.4033898305084746
2022-07-07 10:00:00,33.5,34.9,24.1,20.7,10.3,85.3,9.0,13.4,10.3,11.8,25.9,32.9,56.1,52.4,22.0,93.1,36.1,31.3,2.3508474576271188,74,2.316949152542373,28.508474576271187,79.91525423728814,184.57627118644064,0.2033898305084746
2022-07-07 11:00:00,106.4,34.8,23.2,20.1,17.5,90.1,11.1,22.0,20.3,34.5,50.4,43.8,76.4,5.2,9.6,181.0,40.2,32.7,2.3833333333333333,70,2.3666666666666667,28.0,83.33333333333333,179.83333333333334,0.0
2022-07-07 12:00:00,41.7,13.8,8.6,8.7,27.2,34.2,5.0,18.3,9.6,15.5,55.6,51.4,69.9,36.0,15.7,194.1,40.0,32.4,2.4833333333333334,68,2.466666666666667,27.5,84.16666666666667,181.83333333333331,0.0833333333333333
2022-07-07 13:00:00,24.9,8.5,5.2,5.9,6.8,20.3,3.1,8.4,6.1,8.3,14.5,12.1,23.0,25.2,11.1,50.3,35.6,31.5,2.55,69,2.5166666666666666,27.0,87.5,187.0,0.3166666666666666
2022-07-07 14:00:00,2.2,1.7,0.9,0.8,1.2,3.4,0.9,1.8,1.3,1.7,3.3,2.4,4.6,4.9,2.1,190.0,33.1,30.4,2.594155844155844,76,2.5428571428571427,27.0,88.37662337662337,192.32467532467533,0.5675324675324676
2022-07-07 15:00:00,41.3,14.9,9.0,8.0,11.4,38.1,4.9,12.0,11.6,17.2,22.1,20.1,35.3,33.8,14.4,45.0,35.1,31.0,2.788961038961039,78,2.6564935064935065,27.0,90.0,196.025974025974,0.7701298701298701
2022-07-07 16:00:00,12.1,4.4,2.7,2.9,3.2,9.7,1.7,4.5,3.1,4.2,7.7,6.2,11.8,12.8,5.7,121.9,34.0,30.5,2.768269230769231,81,2.6923076923076925,26.48076923076923,91.39423076923076,191.02884615384616,0.5355769230769231
2022-07-07 17:00:00,1.1,1.1,0.5,0.0,0.6,1.8,0.6,1.2,0.8,1.0,1.0,1.6,2.9,3.4,1.4,92.2,31.5,29.7,2.836986301369863,86,2.7598173515981737,26.45662100456621,92.71689497716896,190.8904109589041,0.5401826484018265
2022-07-07 18:00:00,0.2,0.9,0.3,0.0,0.3,1.1,0.5,0.9,0.7,0.8,1.0,0.0,0.8,2.6,1.1,12.8,30.2,29.3,2.6968036529680366,89,2.619634703196347,26.228310502283104,92.71689497716896,191.7716894977169,0.545662100456621
2022-07-07 19:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,2.2,28.9,28.2,2.565296803652968,98,2.5337899543378994,26.0,95.0,190.0319634703196,0.454337899543379
2022-07-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,26.5,2.308154506437768,99,2.308154506437768,26.0,95.0,188.42060085836908,0.3356223175965665
2022-07-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,26.9,2.2798283261802577,99,2.22274678111588,26.0,95.0,189.549356223176,0.3424892703862661
2022-07-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.7,2.3085836909871245,99,2.1163090128755364,26.21459227467811,91.07296137339056,194.8669527896996,0.4562231759656652
2022-07-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,26.2,2.3,99,1.98,27.0,90.0,199.8,0.58
2022-07-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,26.1,2.48,99,2.12,28.0,89.0,203.4,0.82
2022-07-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,26.1,2.64,99,2.16,28.4,86.0,209.2,1.12
2022-07-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,26.0,2.607407407407408,99,1.7555555555555555,29.11111111111111,83.14814814814815,224.77777777777777,1.5296296296296297
2022-07-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,26.0,2.5407407407407407,99,1.3037037037037038,29.444444444444443,81.85185185185185,234.11111111111111,1.885185185185185
2022-07-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0659999999999999,27.3,25.9,2.751851851851852,99,0.9851851851851852,30.074074074074076,79.25925925925925,245.07407407407408,2.344444444444445
2022-07-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,27.2,25.8,2.729351535836177,99,0.548122866894198,30.48805460750853,76.09215017064847,253.5767918088737,2.458703071672355
2022-07-08 06:00:00,0.0,0.0,0.0,0.0,-0.3,-0.3,0.2,0.3,0.0,0.0,0.6,0.0,0.0,0.8,0.2,9.553000000000004,27.2,25.7,3.073378839590444,99,0.252901023890785,30.976109215017065,72.67918088737201,262.13651877133105,2.875767918088737
2022-07-08 07:00:00,10.6,4.6,2.7,2.7,3.0,9.4,1.5,4.1,2.7,3.6,7.1,5.8,10.8,12.0,5.0,71.85899999999994,27.6,26.1,3.214675767918089,99,0.0457337883959044,31.146757679180887,70.97269624573379,267.6211604095563,3.1341296928327647
2022-07-08 08:00:00,3.5,2.5,1.3,1.0,1.1,5.2,0.9,1.7,1.5,1.9,3.3,2.4,4.3,4.9,2.4,65.96800000000002,28.1,26.6,3.1864406779661016,99,0.0372881355932203,30.83050847457627,71.77966101694915,268.93220338983053,3.1220338983050846
2022-07-08 09:00:00,7.3,3.2,1.9,1.8,2.1,7.3,1.2,3.1,2.2,2.8,5.1,4.0,7.5,8.8,3.9,30.13600000000002,29.2,27.5,2.971186440677966,99,-0.0152542372881355,30.0,72.62711864406779,270.77966101694915,2.9237288135593222
2022-07-08 10:00:00,20.1,7.5,4.4,3.6,5.0,17.8,2.4,5.4,4.9,6.6,10.8,9.0,16.3,14.8,6.7,42.544,29.9,27.9,1.952542372881356,98,-0.0254237288135593,29.0,76.77966101694915,270.5762711864407,1.9372881355932203
2022-07-08 11:00:00,6.2,2.7,1.5,1.6,1.8,5.6,1.2,2.7,2.0,2.6,4.9,3.8,7.0,7.7,3.4,55.579999999999984,29.4,27.8,1.6333333333333333,98,0.05,28.0,82.5,267.8333333333333,1.6
2022-07-08 12:00:00,10.8,3.5,2.0,2.3,2.7,8.0,1.4,3.9,2.5,3.4,6.5,5.3,9.9,10.8,4.5,48.45600000000002,28.7,26.6,1.4833333333333334,99,0.1333333333333333,27.0,87.5,264.5,1.4
2022-07-08 13:00:00,14.8,4.6,2.7,3.0,3.6,10.4,1.9,4.7,3.3,4.6,8.0,6.6,12.2,13.6,5.9,67.82799999999995,28.3,25.8,1.3166666666666669,99,0.15,26.33333333333333,90.0,262.5,1.2
2022-07-08 14:00:00,1.2,1.5,0.8,1.1,1.0,2.6,0.9,1.6,1.2,1.7,3.4,2.3,4.4,4.6,2.5,45.73999999999997,29.2,26.5,1.324675324675325,99,0.122077922077922,25.81168831168831,93.24675324675324,266.0584415584416,1.2110389610389611
2022-07-08 15:00:00,99.4,28.4,17.0,19.7,26.2,81.1,10.0,28.8,22.1,29.2,49.5,44.8,84.6,83.8,35.4,115.67600000000002,29.9,27.2,1.4357142857142855,99,0.1383116883116883,25.649350649350648,94.18831168831169,265.43506493506493,1.3220779220779222
2022-07-08 16:00:00,63.3,22.0,11.7,11.5,12.8,61.8,7.3,21.2,17.2,22.2,31.4,19.3,41.1,54.7,26.9,80.63900000000002,32.3,29.4,1.765384615384615,92,0.0288461538461538,25.0,95.0,274.2692307692308,1.685576923076923
2022-07-08 17:00:00,35.5,8.4,3.9,6.7,9.3,21.0,3.3,10.7,7.8,10.1,17.2,13.0,25.9,31.2,14.9,103.77399999999994,30.9,29.1,1.7534246575342465,83,-0.1977168949771689,24.91324200913242,95.0,280.98173515981733,1.6817351598173516
2022-07-08 18:00:00,23.1,7.1,2.3,5.0,3.9,22.8,3.3,9.2,6.4,7.2,8.9,6.1,14.0,25.9,11.5,72.134,30.3,29.4,1.7141552511415523,81,-0.4378995433789954,24.684931506849317,95.0,286.2328767123288,1.5794520547945206
2022-07-08 19:00:00,2.2,1.5,0.4,1.0,1.4,4.4,0.9,2.3,1.7,2.0,4.1,3.0,5.0,6.4,2.7,35.740999999999985,28.9,28.5,1.6401826484018265,81,-0.6009132420091324,24.684931506849317,95.0,291.17808219178085,1.4881278538812786
2022-07-08 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669999999999999,27.5,27.1,1.7004291845493562,93,-1.0068669527896996,24.21459227467811,95.0,305.3991416309013,1.35793991416309
2022-07-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,26.0,1.5141630901287553,97,-1.092274678111588,24.21459227467811,95.0,315.8197424892704,0.9935622317596566
2022-07-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,24.9,1.8643776824034333,99,-1.5854077253218883,25.0,90.0,330.3948497854077,0.9081545064377684
2022-07-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,24.9,1.78,99,-1.58,26.0,85.0,336.2,0.68
2022-07-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,24.4,1.98,99,-1.68,27.4,80.0,332.0,0.9
2022-07-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,23.9,2.16,99,-1.74,28.6,73.0,330.4,0.98
2022-07-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,24.0,2.511111111111111,99,-2.0037037037037035,30.11111111111111,68.14814814814815,331.51851851851853,1.1296296296296295
2022-07-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,23.8,2.7333333333333334,99,-2.1148148148148147,30.74074074074074,65.92592592592592,263.7037037037037,1.3037037037037038
2022-07-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,24.0,2.8185185185185184,99,-2.0703703703703704,31.55555555555556,62.22222222222222,325.3333333333333,1.5518518518518518
2022-07-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,23.9,2.8754266211604094,99,-2.1610921501706484,32.02389078498293,60.85324232081911,326.42320819112626,1.6215017064846415
2022-07-09 06:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.7,0.1,3.483,25.2,23.9,2.955972696245734,99,-2.173378839590444,32.170648464163826,60.0,325.25255972696243,1.7044368600682591
2022-07-09 07:00:00,2.4,1.4,0.7,0.5,0.9,2.9,0.7,1.7,1.0,1.3,2.9,2.1,3.9,5.0,2.0,30.143000000000008,25.4,23.8,2.8706484641638226,99,-2.122184300341297,32.341296928327644,58.29351535836177,323.71672354948805,1.738566552901024
2022-07-09 08:00:00,31.0,13.7,10.6,7.4,5.3,22.9,3.0,8.4,6.7,6.9,16.7,13.1,23.9,24.7,10.7,36.44599999999997,26.4,24.5,2.835593220338983,98,-2.006779661016949,31.83050847457627,60.0,321.10169491525426,1.750847457627119
2022-07-09 09:00:00,62.6,23.7,14.5,12.8,13.3,38.4,6.1,16.7,13.6,17.5,31.1,26.8,49.3,48.8,21.2,86.15800000000002,28.5,26.3,2.754237288135593,96,-1.823728813559322,30.83050847457627,64.15254237288136,317.6610169491525,1.7372881355932204
2022-07-09 10:00:00,85.3,28.1,19.2,16.3,18.5,69.2,7.2,7.1,18.1,24.3,36.0,34.2,44.9,20.4,27.0,91.472,29.6,26.7,1.6050847457627118,88,-0.8932203389830509,29.16949152542373,70.84745762711864,308.35593220338984,1.1305084745762712
2022-07-09 11:00:00,31.0,10.2,6.4,7.8,7.8,24.8,3.5,9.1,7.0,9.5,16.5,13.6,25.6,26.6,15.7,96.01599999999996,30.2,27.6,1.3833333333333333,86,-0.6166666666666667,27.83333333333333,76.66666666666667,300.6666666666667,1.05
2022-07-09 12:00:00,106.6,21.1,12.1,15.4,14.2,52.0,8.1,17.1,13.9,21.0,37.0,23.6,53.9,67.0,35.4,101.45300000000002,30.6,27.7,1.1833333333333331,84,-0.4833333333333333,26.83333333333333,83.33333333333333,302.3333333333333,0.8
2022-07-09 13:00:00,49.9,16.3,9.9,8.1,12.1,41.3,4.8,13.7,10.7,14.4,23.5,20.8,37.9,38.6,15.4,70.053,30.6,28.1,1.0333333333333334,84,-0.5333333333333333,26.0,86.66666666666667,301.8333333333333,0.4833333333333333
